8531117	1233037614	147
8531117	1526048461	144
8531117	1886880156	65
8531117	2447727742	100
8531117	3463596248	229
8531117	3563003118	205
8531117	3874215561	225
8720514	236209745	105
8720514	1099293023	119
8720514	1276661888	121
8720514	1857007923	171
8720514	2191812006	49
8720514	2277851882	102
8720514	2370807887	71
8720514	2694223587	36
8720514	3084316009	180
8720514	4039536953	230
8794069	1065071072	219
8794069	1255827779	67
8794069	2316316102	30
8794069	2456730877	229
8794069	2713429380	73
8794069	3171386779	141
9463359	712465858	97
9463359	1080896764	104
9463359	2423753588	10
9463359	2945002118	178
9463359	3557853193	211
9515586	3234577544	110
9515586	3343219061	237
9515586	3368618081	109
9515586	4143303419	111
9515586	4164869730	8
9674143	142798391	234
9674143	218620860	32
9674143	295838553	249
9674143	390890349	142
9674143	610067314	121
9674143	652120060	68
9674143	1050071695	247
9674143	1270498008	182
9674143	1385420533	40
9674143	1682450631	63
9674143	1855577784	134
9674143	2462786386	75
9674143	2515086703	140
9674143	2581908383	168
9674143	2862215602	122
9674143	3726353504	97
9674143	4125654977	54
9674143	4219046679	32
9749228	58847558	145
9749228	1910947495	183
9749228	2462786386	33
9749228	2477099076	41
9749228	3098871103	47
9749228	3231591075	53
10096339	168160692	107
10096339	399263479	103
10096339	2696969946	145
10096339	3130234920	144
10096339	3659485272	28
10096339	4043058892	233
10121147	325163800	97
10121147	1126921265	172
10121147	2034187349	101
10121147	2688475042	85
10121147	2817802783	73
10121147	3683085790	242
10121147	3829896707	34
10296278	342343163	25
10296278	1271770007	112
10296278	1519383911	219
10296278	2370848580	230
10296278	3096701734	211
10296278	4043058892	164
10373040	97392452	55
10373040	370335970	59
10373040	776288641	40
10373040	1681689915	72
10373040	1801407736	141
10373040	2136545075	122
10373040	2663855066	36
10373040	3240328793	157
10373040	3716828253	175
10373040	4101592982	1
10373040	4182981559	32
10611930	1041992542	135
10611930	1109808364	170
10611930	1642910677	11
10611930	3191782884	24
10611930	3836316506	193
10744659	1511265211	112
10744659	1539758257	21
10744659	1863387096	247
10744659	2462786386	108
10744659	3291840240	233
10744659	3901906440	5
11104787	37028421	178
11104787	276205456	37
11104787	1823961800	81
11104787	2541340548	147
11104787	3354195962	241
11104787	3803938116	242
11104787	3901835641	39
11104787	4188221133	225
12062686	174075565	134
12062686	245763510	188
12062686	2300534115	161
12062686	2730352408	181
12062686	2770206280	190
12833606	386805544	125
12833606	1138041643	1
12833606	3494538764	110
12833606	3548629158	173
12833606	3560895816	27
13789772	20817116	86
13789772	481635751	196
13789772	2945170431	192
13789772	3426569580	77
13789772	4149831857	60
14442871	67670010	200
14442871	229482365	238
14442871	338274252	207
14442871	709636330	123
14442871	896411806	35
14442871	1144318548	167
14442871	1151923959	24
14442871	1239136304	236
14442871	1411801927	26
14442871	1513955035	164
14442871	1805385782	217
14442871	2326735945	170
14442871	2827555110	116
14442871	3204217385	43
14442871	3231591075	124
14442871	3285630859	244
14554749	65685500	65
14554749	485754741	11
14554749	1224109933	223
14554749	1793241173	109
14554749	3976229379	114
14602414	92064356	237
14602414	202823390	29
14602414	440436970	149
14602414	1913569046	4
14602414	3144775665	181
14671628	597570560	218
14671628	776288641	53
14671628	833446625	243
14671628	857062084	70
14671628	1593774072	46
14671628	2348428881	148
14671628	2559438546	147
14671628	4039393837	232
15064530	276205456	146
15064530	560842539	89
15064530	2468620939	212
15064530	2590006503	35
15064530	2786327904	132
15064530	3259793318	30
15526350	431549395	12
15526350	1293724380	232
15526350	1511265211	23
15526350	2066877408	116
15526350	2423753588	21
15678934	140469320	162
15678934	347224792	38
15678934	723305631	111
15678934	870470174	183
15678934	1023575437	121
15678934	1531885504	113
15678934	3179965028	38
15678934	3891075877	14
15716317	491825902	168
15716317	1922419880	23
15716317	2478294606	255
15716317	2694223587	92
15716317	3726829429	114
15942671	407983128	34
15942671	630898969	110
15942671	879424538	99
15942671	1011130605	87
15942671	1046807972	54
15942671	1679585972	254
15942671	2576736415	129
15942671	2711346845	220
15942671	2927092641	111
15942671	2929562828	130
15942671	3319087686	16
15942671	3487613821	241
15942671	3539904962	219
15942671	3608634805	135
16833653	266436239	129
16833653	578304311	181
16833653	971317403	208
16833653	1356671572	226
16833653	3177368733	63
16846762	208662340	136
16846762	1348350675	234
16846762	1537662473	112
16846762	1805488037	80
16846762	2081732001	98
16846762	2274815294	49
16846762	2523987268	208
16846762	3178481674	191
16846762	4245899589	152
16930131	712465858	127
16930131	767657764	61
16930131	828212529	77
16930131	852764964	220
16930131	1094606423	156
16930131	2197944234	68
16930131	2320072334	51
16930131	2721417469	44
16930131	4279537104	169
18145227	244438725	149
18145227	1035461420	79
18145227	1661048365	88
18145227	2934922028	134
18145227	3320689236	209
18197642	440436970	70
18197642	1117803956	106
18197642	1202211554	245
18197642	1363877148	70
18197642	1836989266	239
18351645	247889811	90
18351645	283205976	23
18351645	915602241	114
18351645	1101376473	77
18351645	1473410813	214
18385630	384829952	144
18385630	2214112541	71
18385630	2243938577	196
18385630	3490712090	86
18385630	3710491785	117
18385630	3900246360	158
18387808	257835999	108
18387808	1346396216	130
18387808	1539790524	254
18387808	2893189150	156
18387808	2927092641	141
18818044	371560740	221
18818044	426950654	4
18818044	433454837	255
18818044	491825902	215
18818044	871490127	41
18818044	1221920110	225
18818044	2864507232	191
18818044	3172083798	34
18908730	390249586	230
18908730	2086776438	166
18908730	2676421037	6
18908730	3064422320	122
18908730	3129649652	29
19156038	202823390	87
19156038	322686753	38
19156038	1070239081	222
19156038	2535230238	87
19156038	3962753599	7
19156038	4021462323	203
19156038	4163724104	56
19685693	380709336	72
19685693	1491924121	199
19685693	2763413667	136
19685693	2861481817	222
19685693	3808676229	138
20584537	1511265211	65
20584537	1874425563	246
20584537	1909534216	149
20584537	2392116970	157
20584537	3662419018	160
20584537	3707824401	119
20584537	4174175272	158
20817116	24462451	71
20817116	323174716	80
20817116	365256272	132
20817116	466264741	101
20817116	598944520	226
20817116	809134339	78
20817116	1305248575	229
20817116	1455853493	140
20817116	1789270048	253
20817116	1839058686	15
20817116	2188426403	196
20817116	2776924784	79
20817116	2823521056	220
20817116	2826906465	83
20817116	3203477264	101
20817116	3756692129	121
20934944	37776938	63
20934944	151167060	85
20934944	749978272	220
20934944	916433264	201
20934944	1323505976	102
20934944	1692717314	22
20934944	1828502663	136
20934944	1842918416	241
20934944	2052662052	192
20934944	2673634055	74
20934944	3252510066	32
20934944	3953432556	54
20934944	4033042751	74
21095419	433242141	21
21095419	968481273	209
21095419	1860967028	87
21095419	1891771552	100
21095419	2034187349	205
21095419	2325008735	181
21095419	3087636205	60
21095419	4162081321	173
21481238	1266039690	160
21481238	1426382557	77
21481238	1444255241	171
21481238	2371802314	106
21481238	2517521272	16
21481238	2544500151	153
21481238	2627403219	107
21481238	2954278583	204
21481238	3160406281	205
21481238	4189822146	217
21563419	67670010	115
21563419	420728602	87
21563419	476944652	55
21563419	599427026	188
21563419	613521884	153
21563419	1232592502	6
21563419	1485407901	118
21563419	1692041679	230
21563419	1843810918	89
21563419	2008728291	46
21563419	2044465450	6
21563419	2204803308	118
21563419	2434758881	172
21563419	2470548963	33
21563419	3003738321	200
21563419	3066555973	161
21563419	3856523243	21
21563419	4274315831	244
21872612	1567868485	244
21872612	1677676240	193
21872612	1851648014	246
21872612	2173870725	225
21872612	3653161410	244
21872612	3977220625	237
21872612	4006343143	125
21873104	381995307	232
21873104	922771274	32
21873104	1301791685	44
21873104	1369753616	252
21873104	1436367903	169
21873104	1947215124	186
21873104	3032987718	61
21873104	3568622896	90
21883933	147437532	38
21883933	348037534	170
21883933	430364780	191
21883933	641392673	161
21883933	712110011	99
21883933	1989620516	249
21883933	2558021711	58
21883933	3530964005	134
22126373	105908897	200
22126373	477312072	221
22126373	605522638	34
22126373	646300316	213
22126373	684278075	161
22126373	890082449	180
22126373	922771274	32
22126373	1070239081	150
22126373	1818897377	116
22126373	1997785001	17
22126373	2483149167	14
22126373	2543210254	48
22126373	2593229830	190
22126373	2938745737	133
22126373	2943584717	8
22126373	3032408460	194
22126373	3356875303	230
22126373	3610583964	89
22126373	3926940329	18
22126373	3946892595	180
22126373	4122929034	91
22693082	337089779	70
22693082	1032095060	11
22693082	3350113695	212
22693082	3490379655	11
22693082	4004434565	32
22693082	4294341954	90
22818613	90214480	131
22818613	158270635	185
22818613	443378034	162
22818613	1246495233	203
22818613	1267119025	143
22818613	2685209681	52
22824863	220014242	59
22824863	228054669	71
22824863	400433867	210
22824863	534697625	150
22824863	1053521183	19
22824863	1098533893	172
22824863	1806928596	12
22824863	1990488297	46
22824863	2250335338	246
22824863	2762057787	102
22824863	2864507232	0
22824863	3012314013	255
22824863	3975990786	81
23766099	1144469860	155
23766099	1281818001	85
23766099	1823961800	241
23766099	2370807887	213
23766099	3165875783	87
23766099	3697150845	78
23766099	4239133799	155
23866433	153717492	173
23866433	202823390	227
23866433	361037501	37
23866433	996259588	138
23866433	1186989686	86
23866433	1357427221	239
23866433	1645599216	17
23866433	1655566861	66
23866433	1841673692	41
23866433	1861480861	101
23866433	1876693630	134
23866433	2014208456	63
23866433	2083140344	150
23866433	2286768580	124
23866433	2378402885	237
23866433	2409890424	157
23866433	2517521272	183
23866433	2545460397	113
23866433	2636003841	201
23866433	2721417469	162
23866433	2726352102	120
23866433	2806623565	242
23866433	2882262062	190
23866433	2889831334	75
23866433	2942501858	220
23866433	2943382714	219
23866433	2977455373	68
23866433	3046702505	20
23866433	3125952358	60
23866433	3317629543	52
23866433	3324116889	147
23866433	3338626799	27
23866433	3391145438	176
23866433	3466618569	242
23866433	3523221035	209
23866433	3674328429	250
23866433	3698931258	79
23866433	3712555423	200
23866433	3906142717	41
23866433	4141215446	96
23866433	4183336091	254
24006795	668668275	149
24006795	765726752	198
24006795	1681689915	1
24006795	3788775269	140
24006795	4004434565	249
24462451	732543250	58
24462451	1910947495	129
24462451	1980351166	235
24462451	2424088631	165
24462451	2524190912	225
24462451	3195878908	40
24462451	3484236419	184
25068935	771987615	133
25068935	2171381919	195
25068935	2409225971	221
25068935	2505368076	8
25068935	2888221533	147
25284391	1402480356	60
25284391	1643196799	152
25284391	2260923263	62
25284391	2303911193	101
25284391	2443230153	228
25284391	2977455373	210
25284391	3649264625	15
25284391	3766214368	110
25325227	127494606	152
25325227	225367091	138
25325227	2357933604	213
25325227	2774057051	204
25325227	2812622041	209
25325227	3106166006	74
25613952	252867264	53
25613952	1155860706	224
25613952	1593774072	37
25613952	1733109014	80
25613952	1955831413	59
25613952	3323865862	142
25618394	113209735	169
25618394	563289050	168
25618394	940287461	21
25618394	1525494972	198
25618394	1948047531	203
25618394	3762730739	231
25699507	370335970	33
25699507	662079734	7
25699507	1860967028	108
25699507	2108839235	115
25699507	2187555362	153
26572132	801854594	24
26572132	931430771	241
26572132	940287461	150
26572132	2620939163	69
26572132	2958991242	144
26572132	3285363027	166
26825128	153717492	177
26825128	848409121	99
26825128	2064664252	229
26825128	2958991242	140
26825128	3874954164	137
27185736	2202594390	135
27185736	2250335338	107
27185736	2285296184	155
27185736	3442060522	91
27185736	4133896573	198
28057089	183866764	68
28057089	313098601	249
28057089	469162504	76
28057089	719945223	241
28057089	866451822	61
28057089	953259203	157
28057089	1115573857	64
28057089	1836989266	194
28057089	1857307927	205
28057089	1989620516	56
28057089	2109427828	212
28057089	4039536953	94
28960353	345269228	25
28960353	418629824	247
28960353	1048537159	62
28960353	1346396216	109
28960353	1840965230	127
28960353	2453865875	11
28960353	3012119206	43
28960353	3971555236	223
28960353	4195580214	206
28966973	283205976	39
28966973	750252843	19
28966973	847901090	215
28966973	1186989686	224
28966973	1237181542	32
28966973	1294774041	62
28966973	1774602873	34
28966973	1935766113	31
28966973	2458841440	237
29349799	240456756	13
29349799	267133038	35
29349799	2789254567	211
29349799	3089349929	52
29349799	3551703262	209
29349799	3645430934	226
29376394	306044979	169
29376394	692335866	173
29376394	1010286462	155
29376394	1435531707	27
29376394	1651171146	116
29376394	1659188249	37
29376394	1912759802	155
29376394	1920120161	110
29376394	2031624744	132
29376394	2705219799	72
29376394	2854738310	60
29376394	3278144384	169
29376394	3373247198	119
29376394	3439703280	173
29376394	3636363015	17
29376394	3640440906	215
29376394	4007180433	159
29376394	4105508270	49
29376394	4116383335	244
29414104	97392452	93
29414104	410651428	74
29414104	585408537	122
29414104	621805357	186
29414104	702306113	214
29414104	766579611	2
29414104	939054606	172
29414104	1002337715	67
29414104	1012957635	252
29414104	1109808364	14
29414104	1870541449	59
29414104	2076910175	236
29414104	2392116970	252
29414104	2655909521	187
29414104	3100587655	83
29414104	3280732009	91
29414104	3352089222	63
29414104	3366827305	59
29414104	3583236596	118
29414104	3712555423	30
29414104	4239237192	143
29687877	194782785	208
29687877	1860967028	204
29687877	2343162647	136
29687877	3187997434	8
29687877	3315535279	122
29687877	4183336091	96
30415093	1023356273	59
30415093	3031928346	8
30415093	3441233343	44
30415093	3464265277	136
30415093	4095217470	54
30415093	4183336091	184
30757523	97392452	90
30757523	304103552	32
30757523	586135788	57
30757523	1021689963	0
30757523	1221367176	57
30757523	1682450631	60
30757523	1842093953	89
30757523	2222364963	253
30757523	2948432422	83
30757523	3079940395	137
30757523	3554884379	18
30757523	3685907699	70
30757523	3771611777	116
30757523	4069460085	156
30757523	4163549693	250
30757523	4207070354	139
31704647	332310182	156
31704647	865552649	147
31704647	915690513	155
31704647	1315175201	44
31704647	1663000245	148
31704647	1908128214	155
31704647	2104268029	167
31704647	2244051579	230
31704647	2854948265	77
31704647	2935269987	30
31704647	3128491566	250
31704647	3323636235	103
31704647	3481486592	225
31704647	3503405204	136
31704647	3745240020	187
31704647	3826755219	222
31704647	4055608378	248
31704647	4100762679	241
31779699	276205456	76
31779699	318112634	92
31779699	2966626466	148
31779699	3162233331	115
31779699	3482127826	31
32780966	292724124	72
32780966	870470174	235
32780966	896411806	218
32780966	958236399	245
32780966	2755988472	132
32780966	2839311978	80
32780966	3384731342	44
32780966	3429584230	185
32780966	3600431725	76
33138228	247889811	213
33138228	548369310	115
33138228	1723839374	95
33138228	2282525323	106
33138228	3179652385	196
33138228	3891075877	192
33194450	254727562	45
33194450	429981671	128
33194450	627172188	178
33194450	2314464199	86
33194450	2421689288	120
33194450	3829350932	200
33194450	4095217470	34
33194450	4106551430	74
33194450	4285349784	115
34102222	302912804	235
34102222	579052946	157
34102222	1501243245	218
34102222	1893483723	152
34102222	2131762030	228
34102222	2590982552	255
34102222	3698931258	109
34205252	98611546	34
34205252	510833815	146
34205252	1611580538	137
34205252	1742920126	206
34205252	2662352322	182
34205252	3117658617	234
34205252	4271284162	46
34604386	641594192	60
34604386	802445123	129
34604386	1269115918	121
34604386	1561680679	70
34604386	2514393463	54
34604386	2545460397	107
34604386	2790407927	61
34604386	2792823093	249
34604386	4184830784	62
34872575	289414623	181
34872575	2383105916	77
34872575	2464970232	117
34872575	2913260009	204
34872575	3375749529	66
34872575	3651539750	139
34872575	3716828253	112
34872575	3877551792	14
34872575	4037304620	118
34872575	4097489510	111
35118474	93528222	237
35118474	166470737	36
35118474	641392673	254
35118474	1266039690	4
35118474	1791645122	32
35118474	2330405392	102
35118474	2352672030	116
35118474	2961180995	214
35118474	2986907719	209
35118474	3240565899	52
35118474	3365259954	179
35672923	429981671	141
35672923	502948402	47
35672923	605850115	35
35672923	803547465	235
35672923	1083831885	169
35672923	2104268029	51
35672923	2401321351	19
35672923	2514393463	58
35672923	2928340001	115
35672923	3349788640	233
35672923	3689223017	143
35672923	4282062959	0
36076280	367674598	220
36076280	571367591	117
36076280	693974014	68
36076280	2973597173	226
36076280	4260351921	166
36319889	268485401	234
36319889	367674598	227
36319889	1326534634	47
36319889	2392116970	89
36325026	94682733	116
36325026	652120060	163
36325026	886505727	196
36325026	2081732001	137
36325026	2176935112	76
36325026	2943584717	45
36325026	2980040436	249
36325026	4095073119	161
36434573	1098610165	84
36434573	1120832569	186
36434573	1217391077	57
36434573	2691065422	202
36434573	2770589880	204
36434573	2829185744	118
36489693	1246495233	199
36489693	1587354084	202
36489693	2378629671	54
36489693	3042299198	139
36489693	3412165070	227
36489693	4149831857	78
37028421	317256279	233
37028421	576590479	251
37028421	1840965230	153
37028421	1922419880	6
37124089	107463039	88
37124089	116753676	37
37124089	127494606	215
37124089	146454344	246
37124089	163029839	46
37124089	229482365	57
37124089	289414623	242
37124089	300746461	44
37124089	331660353	66
37124089	368004785	204
37124089	377647404	137
37124089	390587906	166
37124089	393439623	218
37124089	481890116	8
37124089	498793662	170
37124089	515528174	222
37124089	560466106	155
37124089	646326045	224
37124089	778735239	139
37124089	790127809	66
37124089	899074844	215
37124089	907362492	213
37124089	988605597	154
37124089	1149841074	155
37124089	1241079848	134
37124089	1259281192	65
37124089	1318538485	30
37124089	1324447060	113
37124089	1374315088	203
37124089	1432113822	27
37124089	1492096201	243
37124089	1553948248	140
37124089	1616092471	68
37124089	1669544959	206
37124089	1676315847	215
37124089	1683064494	34
37124089	1693930434	21
37124089	1733109014	247
37124089	1736038612	37
37124089	1777813475	217
37124089	1829292193	14
37124089	1902357416	79
37124089	1904852955	187
37124089	1911993190	54
37124089	1932597659	224
37124089	2024626416	29
37124089	2031606473	195
37124089	2040564362	177
37124089	2154488427	240
37124089	2286414369	224
37124089	2367264060	190
37124089	2402358059	31
37124089	2478048901	255
37124089	2547004007	146
37124089	2688402196	218
37124089	2728252232	93
37124089	2748576348	253
37124089	2769976290	186
37124089	2787879704	171
37124089	2796483380	65
37124089	2847723477	209
37124089	2862216143	166
37124089	2909988612	89
37124089	2960217870	165
37124089	2977455373	187
37124089	2986758621	165
37124089	2988724297	194
37124089	3009607770	155
37124089	3022673432	224
37124089	3074326731	192
37124089	3154071124	96
37124089	3175283586	124
37124089	3194324699	5
37124089	3201939167	188
37124089	3266983165	138
37124089	3272234432	251
37124089	3286923799	193
37124089	3308026378	248
37124089	3311150557	138
37124089	3315906996	176
37124089	3321065348	75
37124089	3347647704	124
37124089	3365259954	170
37124089	3503660968	25
37124089	3531577885	76
37124089	3604469689	146
37124089	3619588145	206
37124089	3691637921	33
37124089	3766308945	173
37124089	3778614198	80
37124089	3785839192	194
37124089	3829350932	156
37124089	3866600977	131
37124089	4004434565	220
37124089	4019534294	81
37124089	4094087366	143
37124089	4095217470	56
37124089	4137992516	163
37124089	4229622576	191
37124089	4269987854	216
37124089	4290340978	191
37747080	710549295	76
37747080	892651455	248
37747080	966331819	11
37747080	1624899960	213
37747080	2003865772	112
37747080	2739615647	152
37747080	3422496359	162
37747080	3771611777	200
37747080	3785839192	155
37776938	1863387096	120
37776938	2370848580	99
37776938	2849897700	63
37776938	3308026378	35
37860502	82836219	130
37860502	309727568	7
37860502	467377881	81
37860502	613521884	156
37860502	828212529	122
37860502	1294774041	80
37860502	1705478938	44
37860502	2197944234	4
37860502	2800708330	159
37860502	3365259954	229
37860502	3423075126	226
37860502	3723506716	159
37860502	4053561733	175
37860502	4106593179	20
37860502	4203581645	186
37860502	4232065610	239
38147897	233347173	90
38147897	529893311	128
38147897	910808706	177
38147897	1319472336	135
38147897	1588525912	70
38147897	2791582537	214
38147897	2915629529	95
38147897	3092428150	179
38147897	3171020921	147
38147897	3368905848	218
38147897	3523221035	112
38147897	4005002620	212
38987991	156958865	225
38987991	222849974	252
38987991	804867788	142
38987991	2118446556	125
38987991	2461723145	22
38987991	3183386854	31
38987991	3209948213	176
38987991	3559200869	163
38987991	3693515776	83
38987991	3907960866	235
40281804	127999611	200
40281804	277137567	124
40281804	578211156	244
40281804	938309515	210
40281804	940287461	145
40281804	1086428893	2
40281804	1346396216	163
40281804	1356626993	182
40281804	1466175597	139
40281804	1534758513	190
40281804	1635117682	34
40281804	1990488297	5
40281804	2125371236	254
40281804	2128252835	197
40281804	2217724819	149
40281804	2360754335	192
40281804	2392116970	248
40281804	2418146777	64
40281804	2456730877	81
40281804	2591202624	242
40281804	2774401332	170
40281804	3726725298	87
40281804	3926940329	90
40281804	3993831490	67
40281804	4045981420	122
40281804	4182775514	78
40281804	4211286816	79
40541013	159860827	107
40541013	274556514	47
40541013	1170967305	98
40541013	1585359053	81
40541013	2004735552	232
41232911	77228015	1
41232911	229850127	97
41232911	316451915	106
41232911	382926202	239
41232911	386805544	233
41232911	481703843	6
41232911	499919469	82
41232911	754743228	166
41232911	980757418	76
41232911	1041764346	68
41232911	1136132065	110
41232911	1661709907	211
41232911	1805731240	171
41232911	1850814053	120
41232911	1860967028	149
41232911	2347532563	24
41232911	2505368076	172
41232911	2718671614	126
41232911	3021686102	198
41232911	3076294151	19
41232911	3809018355	214
41232911	3906142717	221
41232911	4107356096	48
41232911	4276094709	216
41320362	196723193	9
41320362	1682804683	223
41320362	2101558179	92
41320362	2523974274	124
41320362	4018125699	68
41320362	4207623017	218
41899618	88967627	1
41899618	97392452	102
41899618	530160930	86
41899618	913558597	166
41899618	2788422134	179
41899618	3073978237	25
41899618	3156865332	206
41899618	4051462667	153
43202247	243824466	76
43202247	739055565	242
43202247	1596483391	163
43202247	2143950011	21
43202247	2200295331	178
43202247	2688475042	25
43202247	3461678047	108
44038483	188387769	8
44038483	852747440	87
44038483	870470174	29
44038483	1232029422	34
44038483	1715124625	176
44038483	1736038612	247
44038483	1881325243	210
44038483	2680301654	201
44038483	3763968433	24
44170856	276205456	139
44170856	1190526992	3
44170856	1617483364	161
44170856	1717439296	9
44170856	1890895480	173
44170856	2438578052	14
44170856	3616001326	100
44870381	384753858	137
44870381	776952156	253
44870381	1004843598	112
